270	41.1779
300	28.3038
350	15.8267
400	9.65034
450	6.07181
500	4.12815
550	2.75249
600	1.92663
650	1.39832
700	1.02549
750	0.758078
800	0.572062
900	0.332295
1000	0.201535
1100	0.127679
1200	0.0820339
1300	0.0533073
1400	0.0352779
1500	0.0234313
1600	0.0159722
1700	0.0110532
1800	0.00736793
1900	0.00522188
2000	0.00369142
2100	0.00254736
2200	0.00177971
2300	0.00123614
2400	0.000883471
2500	0.000631706
2600	0.000447645
2700	0.000315922
2800	0.000218331
2900	0.000154036
3000	0.000108262
